tableA_id,tableA_Song_Name,tableA_Artist_Name,tableA_Album_Name,tableA_Genre,tableA_Price,tableA_CopyRight,tableA_Time,tableA_Released,tableB_id,tableB_Song_Name,tableB_Artist_Name,tableB_Album_Name,tableB_Genre,tableB_Price,tableB_CopyRight,tableB_Time,tableB_Released,label
3762,Brave Honest Beautiful ( feat . Meghan Trainor ),Fifth Harmony,Reflection ( Deluxe ),"Pop , Music , R&B / Soul , Dance , Teen Pop , Rock",$ 1.29,"2014 , 2015 Simco Ltd. under exclusive license to Epic Records , a division of Sony Music Entertainment",3:28,30-Jan-15,38431,Brave Honest Beautiful,Fifth Harmony,Reflection ( Deluxe ),Pop,$ 1.29,"( C ) 2012 Big Machine Records , LLC .",3:28,"January 30 , 2015",1
5189,Beautiful,Eminem,Relapse : Refill,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",$ 1.29,‰ ãÑ 2009 Aftermath Records,6:32,21-Dec-09,31309,Fire Falling ( Screwed & Chopped Explicit ) [ Explicit ],David Banner,Mississippi-The Screwed and Chopped Album,R&B,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",5:26,"September 9 , 2003",0
5421,The End ( Acoustic Version ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),4:15,29-Nov-10,52464,Big Sky,Armin van Buuren,Universal Religion 2008,Dance & Electronic,$ 1.29,( C ) 2006 Universal Studios,7:01,"July 23 , 2013",0
712,The Patron Saint of Liars and Fakes ( Album Version ),Fall Out Boy,Take This to Your Grave,"Alternative , Music , Punk , Rock",$ 0.99,2003 Fueled By Ramen LLC,3:19,6-May-03,9859,Smarter,Naughty Altar Boy,Caught Red Handed,"Alternative Rock , Rock",$ 0.99,2015 N/A,3:41,"April 1 , 2015",0
3580,Sugar ( Mondotek Remix Dub ),Flo Rida,Sugar Remixes ( feat . Wynter ),"Hip-Hop/Rap , Music , Dirty South , Dance",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,4:42,2-Jun-09,46167,Easy Money,Brad Paisley,The Collection,Country,$ 0.99,( C ) 2014 Essential Media Group LLC,4:13,"December 16 , 2014",0
376,All My Love ( feat . Ariana Grande & Machel Montano ) [ Remix ],Major Lazer,Peace Is The Mission,"Electronic , Music , Reggae , Modern Dancehall , Dance",$ 1.29,2015 Mad Decent,3:49,1-Jun-15,16395,Love Me Down [ Clean ],Jason Derulo,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,2:45,"June 1 , 2015",0
3572,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Flo Rida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,24-Nov-10,14944,I Left My Heart in San Francisco ( Single Version ),Kim Sozzi,Earbud Vacation : West Coast Beaches,Dance & Electronic,$ 1.29,2008 Mad Decent,4:07,nan,0
1057,Together,"Disclosure , Sam Smith , Nile Rodgers & James Napier",Settle ( The Remixes ),"Electronic , Music , Dance , Garage , House",Album Only,"2013 Universal Island Records , a division of Universal Music Operations Limited",2:22,16-Dec-13,8885,The Devil 's Den,Caribou Vibration Ensemble,Caffeine for Your Ears,Dance & Electronic,$ 1.29,Caribou Vibration Ensemble,4:52,nan,0
3376,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,7414,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",1
3155,Inside Your Heaven,Carrie Underwood,Some Hearts,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",$ 1.29,2005 19 Recordings Limited,3:44,14-Nov-05,10785,Bloom,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",Coffee Shop Electronic,Dance & Electronic,$ 0.99,2015 ( C ) 2015 Rottun Recordings,3:15,nan,0
5876,One Time,Justin Bieber,My World,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29,‰ ãÑ 2009 The Island Def Jam Music Group,3:35,17-Nov-09,47851,Thrift Shop ( feat . Wanz ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,3:55,"October 9 , 2012",0
6483,Bad Influence ( Live ),P!NK,Funhouse Tour - Live In Australia,"Pop , Music , Dance , R&B / Soul , Pop/Rock",$ 0.99,"‰ ãÑ 2009 RCA/JIVE Label Group , a unit of Sony Music Entertainment",4:58,26-Oct-09,32068,Secret Lemon Juice Writing,Christophe Beck,Muppets Most Wanted ( Original Score ),Soundtracks,$ 1.29,( C ) 2014 Disney,1:10,"April 15 , 2014",0
2323,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00,55837,The Man,Ed Sheeran,x ( Deluxe Edition ),Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,4:10,"June 20 , 2014",0
1328,The Legend Of Zelda ( Electrixx Remix ),Zedd,The Legend Of Zelda - Single,"Dance , Music",$ 0.99,"2011 Bazooka , a division of zooland Music GmbH",6:09,27-May-11,42734,Seventeen [ feat . Pink Feathers ],RAC,Strangers [ + digital booklet ],"Electronica , Dance & Electronic",$ 1.29,( C ) 2014 Interscope Records ( Cherrytree Records ),4:35,"April 1 , 2014",0
2118,I Lost My F ***** g Mind,Ryan Adams,Blue Light - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,2:53,31-Mar-15,6722,Living Doll : Tina Threatens,Bernard Herrmann,Bernard Herrmann : The Twilight Zone Conducted By Joel McNeely,Soundtracks,$ 1.29,2014 Flava McGregor Records LLC,0:29,"October 11 , 2013",0
1559,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,51024,Sometimes I 'm Happy ( From '' Hit The Deck '' ),Tony Bennett,Tony Bennett At Carnegie Hall - The Complete Concert,Pop,$ 0.99,2010 - Southern Fried Records,2:28,"October 14 , 1997",0
6335,Jessica ( feat . Ezra Koenig ),Major Lazer,Free the Universe ( Extended Version ),"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",$ 1.29,‰ ãÑ 2013 Secretly Canadian / Mad Decent,4:13,18-Jun-13,7400,No Gain [ Clean ],Wiz Khalifa,Blacc Hollywood [ Clean ],Rap & Hip-Hop,$ 0.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:19,"August 19 , 2014",0
2937,Uptown Funk ( feat . Bruno Mars ) [ Will Sparks Remix ],Mark Ronson,Uptown Funk ( Remixes ) - EP,"Pop , Music , Rock",$ 0.69,2015 Sony Music Entertainment UK Limited,4:37,13-Apr-15,38262,Missing Words,Mark Ronson & The Business Intl,Record Collection [ Explicit ],"Alternative Rock , Indie & Lo-Fi , Rock",$ 1.29,( p ) Hospital Records Limited,1:29,"September 24 , 2010",0
5843,Stuck In the Moment,Justin Bieber,My World 2.0 ( Bonus Track Version ),"Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B",$ 1.29,‰ ãÑ 2010 The Island Def Jam Music Group,3:42,23-Mar-10,6832,Come Clean ( Remix ),Hilary Duff,Best Of,Pop,$ 1.29,"( C ) 2008 Hollywood Records , Inc.",3:20,"November 11 , 2008",0
333,All My Love ( feat . Ariana Grande & Machel Montano ) [ Remix ],Major Lazer,Peace Is The Mission,"Electronic , Music , Reggae , Modern Dancehall , Dance",$ 1.29,2015 Mad Decent,3:49,1-Jun-15,44699,Miss Me ( Explicit Version ) [ feat . Lil Wayne ] [ Explicit ],Drake,Thank Me Later ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,5:05,"June 15 , 2010",0
4862,Love & Run ( feat.Teddy Geiger ) [ MOTi Remix ],"TiÌÇsto , Baggi Begovic , Jason Taylor & Mark Alston","Dance ( RED ) Save Lives , Vol . 2","Dance , Music",Album Only,‰ ãÑ 2013 Priority Records,3:05,25-Nov-13,45718,Foggy Mountain Special,Bela Fleck & The Flecktones,"The Bluegrass Sessions : Tales From The Acoustic Planet , Volume 2","Traditional Jazz & Ragtime , Jazz , New Orleans Jazz",$ 0.99,1999 Warner Brothers Records,2:12,"June 11 , 1999",0
4503,TBC Video 2,One Direction,Made In the A.M. ( Deluxe Edition ),"Pop , Music",Pre-Order Only,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,--,nan,5207,Gon na,Blake Shelton,BRINGING BACK THE SUNSHINE,Country,$ 1.29,2005 Maverick Recording Company,3:02,"September 30 , 2014",0
906,Fear,Drake,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09,49329,Pick Yourself Up,Tony Bennett & Bill Charlap,The Silver Lining - The Songs of Jerome Kern,Jazz,$ 1.29,"2014 New West Records , LLC",2:55,"September 25 , 2015",0
5827,Die in Your Arms,Justin Bieber,Believe ( Deluxe Edition ),"Pop , Music",$ 1.29,‰ ãÑ 2012 The Island Def Jam Music Group,3:57,19-Jun-12,6502,Die In Your Arms ( Album Version ),Justin Bieber,Believe,Pop,$ 1.29,( C ) 2012 The Island Def Jam Music Group,3:57,"June 19 , 2012",1
993,Picture to Burn ( Live ),Taylor Swift,iTunes Live from SoHo,"Country , Music , Pop , Teen Pop , Contemporary Country",$ 1.29,"2007 Big Machine Records , LLC All Rights Reserved",3:33,15-Jan-08,38005,You Used to Hold Me,Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:51,"July 23 , 2013",0
4587,Billy,Keith Urban,In the Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997,26140,Billy,Keith Urban,Keith Urban In The Ranch,Country,$ 1.29,( c ) 1997 Capitol Nashville,3:46,"February 10 , 2004",1
2372,Old Blue Chair ( Acoustic Version ),Kenny Chesney,Be As You Are,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 BMG Music,3:31,7-Jan-05,28737,"When The Music 's Over [ Live At Felt Forum , New York City , January 18 , 1970 - Second Show ]",The Doors,Live In New York,"Rock , Classic Rock",$ 0.99,2013 Host Creative,12:36,"March 13 , 2012",0
4439,Summer Love,One Direction,Take Me Home,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",$ 1.29,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,3:28,9-Nov-12,55310,You & I ( Suspicious Stench Remix ),Crystal Fighters,You & I ( Remixes ),Alternative Rock,$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",4:39,"August 20 , 2013",0
3192,Marry the Night ( Danny Verde Remix ),Lady Gaga,Marry the Night ( The Remixes ),"Pop , Music , Electronic , Dance , R&B / Soul , Rock",$ 1.29,2011 Interscope Records,7:45,20-Dec-11,7389,Hope ( feat . Ty Dolla $ ign ) [ Clean ],Wiz Khalifa,Blacc Hollywood [ Clean ],Rap & Hip-Hop,$ 0.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:25,"August 19 , 2014",0
4342,Take My Drunk Ass Home ( Demo ),Luke Bryan,Spring Break ... Here to Party,"Country , Music , Contemporary Country",$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",3:22,1-Mar-13,28287,Houses On the Hill ( Live in Brighton ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,2:50,"July 2 , 2012",0
1916,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97,24910,Beautiful Liar ( Remix ),Beyonce,Irreemplazable,Pop,$ 1.29,( c ) 2010 Goldenlane Records,3:00,"August 28 , 2007",0
5851,Kiss and Tell ( Bonus Track ),Justin Bieber,My World 2.0 ( Bonus Track Version ),"Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B",Album Only,‰ ãÑ 2010 The Island Def Jam Music Group,3:46,23-Mar-10,50239,Rose of Jericho,BT,These Hopeful Machines,"Dance & Electronic , Trance",$ 1.29,2010 Nettwerk,7:43,"February 2 , 2010",0
1399,Addicted 2 the Bass ( EDM Euphoria 2013 Edit ) [ Daahype 's Trap VIP ],Wideboys,EDM Euphoria 2013,"Dance , Music",$ 1.29,2013 Euphoria,3:11,16-Sep-13,32601,The Drive ( It 's Just Two jobs ),George Fenton,My Name Is Joe,Soundtracks,$ 0.99,1998 Debonair Records Ltd,1:38,"March 18 , 2010",0
6754,Coming Down,The Weeknd,Trilogy,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.",4:55,13-Nov-12,45865,Five More Days 'til Christmas,The Cheetah Girls,The Cheetah Girls : A Cheetah-licious Christmas,Pop,$ 1.29,( C ) 2005 Walt Disney Records,3:04,"November 21 , 2006",0
4299,See You Again,Elle King,Love Stuff,"Alternative , Music , Rock",$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",3:26,13-Feb-15,17374,Turn It Down,Kaskade,Fire & Ice,"Dance & Electronic , House",$ 1.29,2012 Coastal Entertainment,5:12,"July 23 , 2013",0
3366,WHPH ( Remix ),"Young Jeezy , Lil Wayne & Wiz","Ballin ' & Stuntin ' , Vol . 9","Hip-Hop/Rap , Music",$ 0.99,2012 BSVOL9,3:44,2-Sep-12,4397,The Girl 's Alright With Me ( Single Version ( Mono ) ),The Temptations,Anthology,R&B,$ 1.29,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",2:55,"May 23 , 1995",0
6638,Clean,Taylor Swift,1989,"Pop , Music , Rock",$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC .",4:31,27-Oct-14,26590,Up Tempo Bass,Dj Snake,King Of Bass,"Rap & Hip-Hop , Miscellaneous , Southern Rap",$ 0.99,1996 Youngsta Records,3:36,"January 1 , 1996",0
389,Chains ( feat . Jhen ' © Aiko ) [ Remix ],Nick Jonas,Chains ( feat . Jhen ' © Aiko ) [ Remix ] - Single,"R&B / Soul , Music",$ 1.29,"2015 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:23,2-Mar-15,15466,Sexy,The Black Eyed Peas,Elephunk,R&B,$ 0.99,( C ) 2004 Interscope Records,4:43,"May 28 , 2004",0
2402,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Kenny Chesney & Willie Nelson,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk",$ 0.99,"2008 Blue Chair Records , LLC",4:16,2008,24396,I Song ( Album Version ),Kevin Rudolf,In The City ( Edited Version ),"Rap Rock , Pop , Rock",$ 0.99,( C ) 2008 Cash Money Records Inc.,3:15,"November 24 , 2008",0
6222,Already Gone,Sugarland,Love On the Inside ( Deluxe Fan Edition ),"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",4:35,22-Jul-08,3406,Did We Have A Party,Various,Ai n't I 'm A Dog : 25 More Rockabilly Rave-Ups,Rock,$ 0.99,2010 SIZE Records,2:27,"August 8 , 2000",0
2004,Mellow Out,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats,"Rock , Music , R&B / Soul , Roots Rock",$ 1.29,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",3:32,21-Aug-15,14493,"Eight Waltzes , Op. 54 , B. 101 : VII . Allegro in D Minor",Inna Poroshina,DvorÌÁk : Complete Piano Works,Classical,$ 0.99,2012 Brilliant Classics,2:27,"September 1 , 2010",0
2285,Why Me,Jess Glynne,I Cry When I Laugh,"Pop , Music , Dance , House , Electronic , Rock",$ 1.29,"2015 Atlantic Records UK Ltd , a Warner Music Group Company , except track 9 2013 Atlantic Records UK Ltd",3:31,11-Sep-15,39487,Route 66 ( Album Version ),The Cheetah Girls,Route 66,Pop,$ 1.29,( C ) 2006 Disney,3:26,"November 7 , 2006",0
3916,Talk Dirty ( en Espa ' ± ol ) [ feat . 2 Chainz ],Jason Derulo,Talk Dirty ( en Espa ' ± ol ) [ feat . 2 Chainz ] - Single,"Pop , Music",$ 1.29,2014 Warner Bros. . Records Inc.,2:57,11-Mar-14,50129,Endless Supply,Pernice Brothers,The World Wo n't End,Rock,$ 0.99,2001 Ashmont Records,3:51,"June 5 , 2001",0
2455,Like Me,Kenny Chesney,The Road and the Radio,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2005 BMG Music,5:11,6-Nov-05,14275,Okky Dokky,Billy Cobham,"Drum 'N' Voice , Vol . 1 , 2 , 3 ( feat . Chaka Khan , Gino Vanelli , Randy Brecker , Michael Brecker , Eddie Gomez , Buddy Miles , Frank Gambale , Brian Auger , Airto Moreira , Dominic Miller , Jeff Berlin , Mike Lin",Jazz,$ 0.99,( p ) Nicolosiproductions/soul Trade,4:38,nan,0
4373,Tackle Box,Luke Bryan,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07,997,Wet Dreamz [ Explicit ],J. Cole,2014 Forest Hills Drive [ Explicit ],Rap & Hip-Hop,$ 1.29,( c ) 2005 Be Yourself Catalogue B.V.,3:59,"December 9 , 2014",0
2247,Upside Down,Tori Kelly,Handmade Songs By Tori Kelly - EP,"Pop , Music , Rock",$ 0.99,2012 Toraay Records,3:19,1-May-12,29584,Joey,Sugarland,Love On The Inside,Country,$ 0.99,"( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc.",4:02,"July 29 , 2008",0
2513,What I Like About You,5 Seconds of Summer,LIVESOS ( Bonus Track Version ),"Pop , Music",$ 1.29,2014 Capitol Records Ltd.,2:31,15-Dec-14,21444,Tomorrow ( featuring Q-Tip & Debi Nova ),Mark Ronson,Here Comes The Fuzz [ Explicit ],Dance & Electronic,$ 0.99,( c ) 2015 Karaoke Freaks,3:56,"August 29 , 2003",0
950,White Christmas,Taylor Swift,The Taylor Swift Holiday Collection - EP,"Holiday , Music , Country , Honky Tonk , Christmas",$ 1.29,"2008 Big Machine Records , LLC",2:34,14-Oct-07,13183,Circle . Square . Triangle . ( Chrome Hoof Remix ),Test Icicles,Dig Your Own Grave,"Alternative Rock , Rock",$ 0.89,2006 Domino Recording Co Ltd,5:07,"April 24 , 2006",0
3503,Sweet Spot 2.0 ( feat . Jennifer Lopez ),Flo Rida,Wild Ones,"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:11,22-Jun-12,54798,Sweet Spot ( feat . Jennifer Lopez ),Flo Rida,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",$ 1.29,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",3:48,"June 22 , 2012",1
6457,Sober ( Main Version ),P!NK,Funhouse,"Pop , Music , R&B / Soul , Dance , Pop/Rock",$ 1.29,‰ ãÑ LaFace Recording LLC,4:11,28-Oct-08,30804,Si Sufro,Los Sabios del Norte,Me Traiciono,"International , Latin Music",$ 0.89,( C ) 2010 Joey Records,3:16,"July 7 , 1998",0
3782,We Know,Fifth Harmony,Reflection,"Pop , Music , R&B / Soul , Teen Pop , Dance , Rock",$ 1.29,"2014 , 2015 Simco Ltd. under exclusive license to Epic Records , a division of Sony Music Entertainment",2:57,30-Jan-15,52304,I Broke My Heart In San Francisco,Christophe Beck,Under The Tuscan Sun,Soundtracks,$ 0.99,"( C ) 2003 Hollywood Records , Inc.",0:57,"September 30 , 2003",0
249,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,53087,VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015",1
43,This Is What Makes Us Girls,Lana Del Rey,Born To Die,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2013 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:00,6-Aug-13,3860,"Did I Make You Cry On Christmas Day ? ( Well , You Deserved It ! )",Wretch 32 Feat . Anne-Marie & PRGRSHN,Alt-Christmas,Rap & Hip-Hop,$ 0.89,Ministry of Sound Recordings Ltd,3:21,nan,0
