tableA_id,tableA_title,tableA_name,tableA_episodeNumber,tableA_seasonNumber,tableA_deathYear,tableA_birthYear,tableA_endYear,tableA_startYear,tableA_genre_list,tableA_primaryProfessions,tableA_runtimeMinutes,tableB_id,tableB_title,tableB_name,tableB_abstract,tableB_episodeNumber,tableB_seasonNumber,tableB_releaseDate,tableB_job,label
3855,nan,Franz K?chel,nan,nan,nan,nan,nan,nan,nan,actor,nan,3438,nan,Kelsey Fowler,nan,nan,nan,nan,guestStars,0
4998,The Subway,nan,7.0,6.0,nan,nan,nan,1997-01-01,"Crime,Drama,Mystery",nan,nan,7468,nan,R. Emery Bright,nan,nan,nan,nan,guestStars,0
2397,Maybe No Go,nan,2.0,6.0,nan,nan,nan,2016-01-01,"Action,Adventure,Animation",nan,22.0,125,Maybe No Go,nan,White and Billy grapple with their archenemy in their old neighborhood; Doc realizes he cannot face his responsibilities alone.,2.0,6.0,2016-02-08,nan,1
4777,nan,Johanna Westman,nan,nan,nan,1969-01-01,nan,nan,nan,"actress,director,writer",nan,5136,nan,Martin Witz,nan,nan,nan,nan,director,0
4948,Ice Station Impossible,nan,7.0,1.0,nan,nan,nan,2004-01-01,"Action,Adventure,Animation",nan,22.0,6402,Ice Station - Impossible!,nan,"Dr. Venture, Pete White and Master Billy Quizboy are invited to take part in a top secret government think tank run by supergenius Professor Impossible (coincidentally their former college professor), but Doc's life is in jeopardy once he learns the dark secrets of Impossible's sequestered family. Meanwhile, Hank has become a walking time bomb thanks to a stolen Cold War serum, and Brock and Dean must race the clock to save him.",7.0,1.0,2004-09-18,nan,1
2492,nan,Robert Rockwell,nan,nan,2003-01-01,1916-01-01,nan,nan,nan,"actor,soundtrack",nan,3203,"Now Museum, Now You Don't",nan,"'Dr. Jonas Venture Jr. builds a museum in honor of his ''father,'' and invites all of Jonas Sr.'s old friends and enemies to the grand opening.",9.0,3.0,2008-07-27,nan,0
4069,nan,Radoslav Brzobohat?,nan,nan,2012-01-01,1932-01-01,nan,nan,nan,"actor,soundtrack",nan,2078,nan,Kevin Hooks,nan,nan,nan,nan,director,0
242,Joby,nan,23.0,1.0,nan,nan,nan,1963-01-01,"Drama,Sport,Western",nan,nan,3659,Dia de Los Dangerous!,nan,"When the Venture Family visits Tijuana for a lecture Dr. Venture is giving at the (community) University of Mexico, the dastardly Monarch weaves a cocoon of villainy that leaves the Venture brothers trapped in his clutches, Dr. Venture kidney-less and Brock...dead? If only Dr. Venture would return the Monarch's calls...",1.0,1.0,2004-08-07,nan,0
2143,nan,Colin Doyle,nan,nan,nan,nan,nan,nan,nan,"actor,writer",nan,4227,nan,Keone Young,nan,nan,nan,nan,guestStars,0
3909,Latin Lover,nan,nan,nan,nan,nan,nan,2001-01-01,"Drama,Romance",nan,60.0,5788,Sponge Bridge ~ Daruma 7,nan,nan,34.0,1.0,2008-02-03,nan,0
2785,nan,Sigfrit Steiner,nan,nan,1988-01-01,1906-01-01,nan,nan,nan,"actor,director,writer",nan,4074,nan,Taylor Kitsch,nan,nan,nan,nan,actor,0
4764,nan,Herbert Taschner,nan,nan,1994-01-01,1926-01-01,nan,nan,nan,"editor,assistant_director,sound_department",nan,3472,nan,Tania Nolan,nan,nan,nan,nan,guestStars,0
815,Forbidden Island,nan,5.0,1.0,nan,nan,nan,1962-01-01,Adventure,nan,nan,1730,nan,Ronald Weyman,nan,nan,nan,nan,directors,0
5082,nan,DeForest Kelley,nan,nan,1999-01-01,1920-01-01,nan,nan,nan,"actor,soundtrack",nan,1528,nan,Peter Maas,nan,nan,nan,nan,guestStars,0
2185,Town Gathering,nan,10.0,3.0,nan,nan,nan,1999-01-01,"Animation,Comedy,Fantasy",nan,21.0,6664,Town Gathering,nan,"Erin, who has a reputation for making up stories, discovers that no one will believe her when she discovers that the people proposing a new business deal to her mother are actually aliens planning to make a meal out of the townsfolk.",10.0,3.0,1999-11-11,nan,1
2149,Never Mending Story,nan,21.0,1.0,nan,nan,nan,2016-01-01,"Animation,Comedy,Family",nan,nan,2620,nan,Jeff Mandon,nan,nan,nan,nan,guestStars,0
16,Poslednyaya zhertva,nan,nan,nan,nan,nan,nan,1976-01-01,"Drama,Romance",nan,103.0,417,War,nan,"The violent story of Romulus and Remus, the brutal Vikings and the Valkyries, the Trojan War, exploring the influence of Homer's Iliad on Alexander the Great, and 15th Century Romania with its bloodthirsty ruler, Vlad the Impaler.",3.0,1.0,2017-12-23,nan,0
2514,nan,Ken Englund,nan,nan,1993-01-01,1914-01-01,nan,nan,nan,writer,nan,2441,nan,Rob Bruner,nan,nan,nan,nan,guestStars,0
413,nan,Eugene Iglesias,nan,nan,nan,1926-01-01,nan,nan,nan,"actor,soundtrack",nan,6075,nan,Kincaid Walker,nan,nan,nan,nan,guestStars,0
2958,nan,Dwight Taylor,nan,nan,1986-01-01,1903-01-01,nan,nan,nan,"writer,producer,miscellaneous",nan,4437,nan,Malik Bendjelloul,nan,nan,nan,nan,director,0
3622,nan,Tomoyuki Itamura,nan,nan,nan,nan,nan,nan,nan,"director,art_department,animation_department",nan,6764,It Happening One Night,nan,Avant-garde supervillains try to arch Dr. Venture while Hank searches for love in a den of ninjas.,6.0,6.0,2016-03-07,nan,0
2121,nan,Lance Burton,nan,nan,nan,1960-01-01,nan,nan,nan,"actor,producer,miscellaneous",nan,3446,There Is An Island,nan,The Tiki is chartered to search for poet Francois Villon's legendary island hideaway. But one passenger seems to have more than a historical interest in the place.,22.0,1.0,1960-03-14,nan,0
1948,nan,S.P. Balasubrahmanyam,nan,nan,2020-01-01,1946-01-01,nan,nan,nan,"music_department,soundtrack,actor",nan,3011,The Rorqual Affair,nan,Deadly waters surround the Monarch when he becomes Wide Wale's prisoner.,2.0,7.0,2018-08-13,nan,0
1838,Chapter 50,nan,11.0,4.0,nan,nan,nan,2016-01-01,Drama,nan,52.0,4907,Chapter 50,nan,Frank ups the ante on the war on terror to counter Conway's public show of strength. Tom joins Claire on the campaign trail.,11.0,4.0,2016-03-04,nan,1
4614,Who Is Sylvia?,nan,22.0,2.0,nan,nan,nan,1961-01-01,Adventure,nan,60.0,6383,Hostile Makeover,nan,The Ventures are back! And they’re movin’ on up to a deluxe apartment in the sky. But will mo’ money bring mo’ problems? And can The Monarch handle the commute?,1.0,6.0,2016-02-01,nan,0
4847,Love Between the Acts,nan,6.0,8.0,nan,nan,nan,1960-01-01,Drama,nan,30.0,6417,nan,Hannu Yli-Karjanmaa,nan,nan,nan,nan,guestStars,0
2028,nan,Martin Hyder,nan,nan,nan,nan,nan,nan,nan,"actor,writer",nan,1573,nan,Anya Adams,nan,nan,nan,nan,directors,0
3578,Brotherly Love,nan,2.0,7.0,nan,nan,nan,1998-01-01,"Crime,Drama,Mystery",nan,nan,5919,Faceless,nan,"At the Surge Consortium, Prof. Surge himself introduces the new non-polluting battery. Ace the guest there hears a rumbling noise and investigates the newest room with one of the security guards. Both received a surprise attack from a woman with no face. Ace tried to stop her but she outmatched Ace. Hours later, Surge is angry about the theft of the silicon rods and without know understanding the reason. Ace learns that her name is Faceless from Vega, the most clever thief in Electro City. She also been hired by Black Jack to stop Sonny Boy who has been incriminating evidence which could put Black in jail. Faceless starts having much fun to the dismay of Ace who finds the Magic Express particly trashed along with one of her riddles, Vega is caught sleeping on the job by Capt. Freidrichs via the newspaper, and Black Jack who wants Faceless to stick to the job at hand. Ace and Cosmo decipher the riddle and gets set for a midnight meeting on the dock. Faceless steals a titanium tube from",12.0,1.0,1999-05-15,nan,0
544,nan,Beverly Washburn,nan,nan,nan,1943-01-01,nan,nan,nan,actress,nan,7321,Series 1 Outtakes and Bloopers,nan,nan,4.0,0.0,nan,nan,0
1277,nan,Alex Graves,nan,nan,nan,nan,nan,nan,nan,"producer,director,writer",nan,479,nan,Alex Graves,nan,nan,nan,nan,director,1
491,nan,Yukihiro 'Chachamaru' Fujimura,nan,nan,nan,1960-01-01,nan,nan,nan,"music_department,soundtrack",nan,5219,nan,William Lanteau,nan,nan,nan,nan,guestStars,0
1517,nan,K?ichi Yamadera,nan,nan,nan,1961-01-01,nan,nan,nan,"actor,soundtrack",nan,4608,nan,Kouichi Yamadera,nan,nan,nan,nan,actor,1
3813,nan,Paul Hartman,nan,nan,1973-01-01,1904-01-01,nan,nan,nan,"actor,soundtrack",nan,91,Cyber,nan,"On Lt. Vega's birthday, he thinks no one's concerned about it, but his secretary Miss LeSage deliver a surprise present from Ace. But before he open it, he gets another surprise present from Capt. Friedrichs. Vega gets to work with a strange new partner: a robotic police recruit named Cyber. Invented by the Cyber Corporation, Cyber is the first cybernetic police officer, and it won't be the last thanks to the company's vice-president, Eldin Tyrole. Cyber gets his first test at the Croesus Palace where two robbers are causing trouble. Ace and Cosmo stop the robbers are causing trouble. Ace and Cosmo stop the robbers and Cyber hauls them off to jail, giving the cybercop a media blitz. Back at the Magic Express, Ace, Cosmo, and Vega learn the robbery was a set-up to give Cyber publicity. Before Vega can give robbers questions, Tyrole who just happens to be Black Jack's niece has already freed them. Vega gets ticked off when two more cybercops try to clean his office. As he yells at Cyber,",4.0,1.0,1999-03-20,nan,0
4299,nan,Herbert Prikopa,nan,nan,2015-01-01,1935-01-01,nan,nan,nan,"actor,writer",nan,2727,nan,James Earl Jones,nan,nan,nan,nan,guestStars,0
1114,nan,Ian McKellen,nan,nan,nan,1939-01-01,nan,nan,nan,"actor,soundtrack,writer",nan,61,nan,Ian McKellen,nan,nan,nan,nan,actor,1
1415,nan,Shihui Cheng,nan,nan,nan,nan,nan,nan,nan,production_manager,nan,4854,nan,Joan Tompkins,nan,nan,nan,nan,guestStars,0
121,nan,Harry Arnie,nan,nan,1984-01-01,1907-01-01,nan,nan,nan,actor,nan,2065,nan,Mara Brock Akil,nan,nan,nan,nan,writers,0
5054,Chapter 40,nan,1.0,4.0,nan,nan,nan,2016-01-01,Drama,nan,49.0,463,nan,Lelia Hoffman,nan,nan,nan,nan,guestStars,0
220,nan,James Barton,nan,nan,1962-01-01,1890-01-01,nan,nan,nan,"actor,soundtrack,writer",nan,1013,Super Rider III ~ Neko De Drive,nan,nan,44.0,1.0,2008-02-03,nan,0
4739,nan,Anatoliy Papanov,nan,nan,1987-01-01,1922-01-01,nan,nan,nan,actor,nan,1754,Larry David: Curb Your Enthusiasm,nan,"Assisted by director Robert B. Weide, this funny display could not have been staged better by Gary Shandling and company. In addition, the hour seamlessly intercuts apparently straight (interview) comments about David. A classic",1.0,0.0,1999-12-01,nan,0
517,A New Step,nan,7.0,7.0,nan,nan,nan,1959-01-01,Drama,nan,30.0,7314,Requiem for Adena,nan,"A young girl is murdered, in a style similar to Adena Watson's murder. Frank demands to work the case alone as Bayliss begins to think that the two crimes might be related. Bayliss' obsession with trying to get this case solved and linked to Adena's murder causes the two of them to clash. Howard learns that Brodie has a crush on her and tells him she doesn't like the joke that's being pulled-- only problem there is that it's the truth.",16.0,4.0,1996-03-29,nan,0
4996,nan,Melissa Leo,nan,nan,nan,1960-01-01,nan,nan,nan,"actress,producer,executive",nan,2543,The Truth About Wonder Woman,nan,Comic books become popular and male super heroes rise to stardom; one man creates a feminist superhero inspired by both his wife and his mistress.,2.0,1.0,2017-11-13,nan,0
2565,Evil for Evil,nan,15.0,2.0,nan,nan,nan,1954-01-01,Drama,nan,30.0,1063,nan,Khali Macintyre,nan,nan,nan,nan,guestStars,0
4661,nan,Kate Mara,nan,nan,nan,1983-01-01,nan,nan,nan,"actress,producer,soundtrack",nan,4183,nan,Kate Mara,nan,nan,nan,nan,actor,1
3372,nan,Hugo Becker,nan,nan,nan,1987-01-01,nan,nan,nan,"actor,producer,director",nan,199,About Freedom,nan,nan,7.0,2.0,2014-10-15,nan,0
2866,Bad Medicine,nan,4.0,5.0,nan,nan,nan,1996-01-01,"Crime,Drama,Mystery",nan,nan,6878,nan,Zite' Bidanie,nan,nan,nan,nan,guestStars,0
3173,nan,Emma Molin,nan,nan,nan,1979-01-01,nan,nan,nan,"actress,writer",nan,6471,nan,Hans Dagelet,nan,nan,nan,nan,actor,0
171,nan,Misha Manson-Smith,nan,nan,nan,1973-01-01,nan,nan,nan,"director,producer,editor",nan,8,nan,Sean Whitesell,nan,nan,nan,nan,writers,0
4204,nan,B. Nagi Reddy,nan,nan,2004-01-01,1912-01-01,nan,nan,nan,"producer,miscellaneous,director",nan,4814,Super Rider III ~ Daruma 7 Ace,nan,nan,57.0,1.0,2008-02-03,nan,0
889,nan,Eli Skorcheva,nan,nan,nan,1954-01-01,nan,nan,nan,actress,nan,2321,nan,Jessie Royce Landis,nan,nan,nan,nan,guestStars,0
2486,nan,Jacko,nan,nan,nan,nan,nan,nan,nan,actor,nan,4418,nan,Cheryl Donaldson,nan,nan,nan,nan,guestStars,0
1079,nan,Ziva Rodann,nan,nan,nan,1933-01-01,nan,nan,nan,"actress,soundtrack",nan,7031,Dirty Jobs of the Big Apple,nan,Mike Rowe rolls up his sleeves and gets dirty with some of the dirtiest jobs in New York City. First Mike climbs to the top of a giant building to build a water tower and then he masters the art of elevator repair.,7.0,4.0,2008-04-14,nan,0
4355,nan,David Ritchie,nan,nan,2016-01-01,nan,nan,nan,nan,actor,nan,2340,nan,Janis Ostojic,nan,nan,nan,nan,guestStars,0
2684,Girl in Hiding,nan,11.0,1.0,nan,nan,nan,1962-01-01,Adventure,nan,nan,4599,nan,Roy Delruth,nan,nan,nan,nan,directors,0
3149,A Whale of a Tale,nan,6.0,2.0,nan,nan,nan,1960-01-01,Adventure,nan,49.0,7184,nan,Jeff Rosenthal,nan,nan,nan,nan,guestStars,0
3751,nan,Jana Brejchov?,nan,nan,nan,1940-01-01,nan,nan,nan,"actress,writer,soundtrack",nan,3476,nan,Jana Brejchov?,nan,nan,nan,nan,actor,1
1939,nan,Beth Hoppe,nan,nan,nan,nan,nan,nan,nan,"producer,miscellaneous,director",nan,5794,How I Got My Gash,nan,"Simon is plagued by school bullies and decides to leave home to be with The Beautiful People. But as usual, nothing goes according to plan. Debbie, convinced that she's destined for stardom, becomes the talk of Melody Crescent. As our favourite characters converge in the front room for Debbie's TV premiere, three questions remain: will Kylie ever get out of the closet? Who is Puff Daddy's daddy? And will Simon meet his match?",6.0,2.0,2009-12-18,nan,0
1070,nan,Paul Playdon,nan,nan,nan,1943-01-01,nan,nan,nan,"writer,producer,miscellaneous",nan,760,Prisoner's Base (2),nan,"Archie is arrested for impersonating a police officer while investigating the death of a woman who had stayed briefly at Wolfe's brownstone. Nero comes to the aid of his headstrong assistant, and they eventually expose a scheme to steal a fortune that someone feels is worth killing for.",6.0,1.0,2001-05-20,nan,0
4844,nan,Alexander Edwards,nan,nan,nan,nan,nan,nan,nan,writer,nan,464,nan,Tom Fontana,nan,nan,nan,nan,director,0
5098,nan,Tiffany Holiday,nan,nan,nan,1986-01-01,nan,nan,nan,actress,nan,5570,nan,nan,nan,10.0,1.0,1980-05-22,nan,0
4278,nan,Harry Shannon,nan,nan,1964-01-01,1890-01-01,nan,nan,nan,"actor,soundtrack",nan,4898,nan,Ashley Sabin,nan,nan,nan,nan,director,0
4054,nan,Lee Aaker,nan,nan,nan,1943-01-01,nan,nan,nan,"actor,soundtrack",nan,5461,The cricket and the chicken,nan,nan,6.0,1.0,nan,nan,0
1934,The Twenty Percent Solution,nan,4.0,7.0,nan,nan,nan,1998-01-01,"Crime,Drama,Mystery",nan,nan,1113,nan,Simon Delaney,nan,nan,nan,nan,director,0
3064,nan,Paul Merton,nan,nan,nan,1957-01-01,nan,nan,nan,"miscellaneous,actor,writer",nan,4277,nan,Susann McCormack-Pike,nan,nan,nan,nan,guestStars,0
3976,nan,Kevin Hanchard,nan,nan,nan,nan,nan,nan,nan,actor,nan,4509,Buried Alive- Luckman And Reid,nan,"'On the night of May 4, 1982, 13-year-old Terry Ryan rushed into his family home in Marsden, a suburb of Brisbane, and told his mother an astonishing story.Terry said that he had been forced by two men to participate in the sexual assault and prolonged torture and murder of his best friend, 13 year old Peter Aston. He said he had buried Aston in a shallow grave in scrubland about 60 kilometres south, over the New South Wales border, near the seaside hamlet of Kingscliff. Belita Ryan immediately rang the police. Terry retold his story to Detectives of the Queensland Criminal Investigation Branch.At approximately 4:45 on the morning of May 5th, the detectives drove Terry and his mother over the border into New South Wales. Terry led his mother and the detectives along the sandy track into the scrub. After about 200 meters, the track opened onto a roughly cleared area and the tire tracks disappeared into bush land on the other side of it.''There ... in there,'' Terry Ryan said as he pointed into the foliage. ''It's in there.''. The detectives led the way, and as they entered the track, they came across a grave-sized mound of earth off to the north-east. It was covered with small tree branches and twigs obviously broken from the nearby trees. Terry stepped back into his mother's arms and began to cry as the police officers approached the ominous mound and examined the freshly turned earth. In the dawn light, they saw spots of blood in the sand and a large, wet, blood-soaked section in the centre of the raised soil.Lying in the sand at the head of the bush grave was a dark sock and a knife in a sheaf. What the police officers found beneath the mound almost defied their comprehension.",9.0,3.0,2009-10-29,nan,0
4028,nan,Robert Dillon,nan,nan,nan,1932-01-01,nan,nan,nan,"writer,miscellaneous,producer",nan,6527,nan,Robert Dillon,nan,nan,nan,nan,writers,1
2602,Cave Man,nan,7.0,1.0,nan,nan,nan,1993-01-01,"Animation,Comedy,Fantasy",nan,21.0,4013,Cave Man,nan,"The son of a scientist befriends a Neanderthal that has been encased in ice for millions of years, but the friendship turns sour when the caveman can't adapt to the modern world.",8.0,1.0,1993-10-30,nan,1
4676,nan,Karen Sharpe,nan,nan,nan,1934-01-01,nan,nan,nan,"actress,producer,miscellaneous",nan,1235,nan,Andrew Robertt,nan,nan,nan,nan,guestStars,0
1185,nan,Luana Anders,nan,nan,1996-01-01,1938-01-01,nan,nan,nan,"actress,writer,soundtrack",nan,7496,nan,Charo L?pez,nan,nan,nan,nan,actor,0
2623,nan,Katie Hirst,nan,nan,nan,nan,nan,nan,nan,nan,nan,1394,nan,Laraine Newman,nan,nan,nan,nan,guestStars,0
884,Murder Is Corny,nan,5.0,2.0,nan,nan,nan,2002-01-01,"Action,Drama,Mystery",nan,nan,320,Roadkill Cleaner,nan,"Golf ball diver, horse breeder, roadkill collector ",21.0,0.0,2003-11-21,nan,0
2042,nan,Fintan Meyler,nan,nan,2005-01-01,1929-01-01,nan,nan,nan,actress,nan,4684,Myths & Monsters,nan,This documentary series tells the stories that have gripped imaginations for centuries and reveals the fascinating and unexpected history behind them. It takes us to the mythic landscapes of Europe to explore some of most enduring legends produced by European culture.,nan,nan,2017-12-23,nan,0
4409,nan,Vladimir Zuev,nan,nan,nan,nan,nan,nan,nan,writer,nan,5450,nan,Matt Reeves,nan,nan,nan,nan,director,0
